timestamp,event_type,severity
2246.50,near_miss,N/A
2246.60,near_miss,N/A
2246.70,near_miss,N/A
2246.80,near_miss,N/A
2246.90,near_miss,N/A
2247.00,near_miss,N/A
2247.10,near_miss,N/A
2247.20,near_miss,N/A
2247.30,near_miss,N/A
2247.40,near_miss,N/A
2247.50,near_miss,N/A
2247.60,near_miss,N/A
2247.70,near_miss,N/A
2247.80,near_miss,N/A
2247.90,near_miss,N/A
2248.00,near_miss,N/A
2248.10,near_miss,N/A
2248.20,near_miss,N/A
2248.30,near_miss,N/A
2286.00,near_miss,N/A
2286.10,near_miss,N/A
2286.20,near_miss,N/A
2286.30,near_miss,N/A
2286.40,near_miss,N/A
2286.50,near_miss,N/A
2286.60,near_miss,N/A
2286.70,near_miss,N/A
2286.80,near_miss,N/A
2286.90,near_miss,N/A
2287.00,near_miss,N/A
2287.10,near_miss,N/A
2287.20,near_miss,N/A
2287.30,near_miss,N/A
2287.40,near_miss,N/A
2287.50,near_miss,N/A
2287.60,near_miss,N/A
2287.70,near_miss,N/A
2287.80,near_miss,N/A
2287.90,near_miss,N/A
2288.00,near_miss,N/A
2288.10,near_miss,N/A
2288.20,near_miss,N/A
2288.30,near_miss,N/A
2288.40,near_miss,N/A
2288.50,near_miss,N/A
2288.60,near_miss,N/A
2288.70,near_miss,N/A
2288.80,near_miss,N/A
2288.90,near_miss,N/A
2289.00,near_miss,N/A
2289.10,near_miss,N/A
2289.20,near_miss,N/A
2289.30,near_miss,N/A
2289.40,near_miss,N/A
2289.50,near_miss,N/A
2289.60,near_miss,N/A
2352.90,near_miss,N/A
2353.00,near_miss,N/A
2353.10,near_miss,N/A
2353.20,near_miss,N/A
2353.30,near_miss,N/A
2353.40,near_miss,N/A
2353.50,near_miss,N/A
2353.60,near_miss,N/A
2353.70,near_miss,N/A
2353.80,near_miss,N/A
2353.90,near_miss,N/A
2354.00,near_miss,N/A
2354.10,near_miss,N/A
2354.20,near_miss,N/A
2354.30,near_miss,N/A
2354.40,near_miss,N/A
2354.50,near_miss,N/A
2354.60,near_miss,N/A
2354.70,near_miss,N/A
2354.80,near_miss,N/A
2354.90,near_miss,N/A
2355.00,near_miss,N/A
2355.10,near_miss,N/A
2355.20,near_miss,N/A
2355.30,near_miss,N/A
2355.40,near_miss,N/A
2355.50,near_miss,N/A
2355.60,near_miss,N/A
2355.70,near_miss,N/A
2355.80,near_miss,N/A
2355.90,near_miss,N/A
2356.00,near_miss,N/A
2356.10,near_miss,N/A
2356.20,near_miss,N/A
2356.30,near_miss,N/A
2400.80,near_miss,N/A
2400.90,near_miss,N/A
2401.00,near_miss,N/A
2401.10,near_miss,N/A
2401.20,near_miss,N/A
2401.30,near_miss,N/A
2401.40,near_miss,N/A
2401.50,near_miss,N/A
2401.60,near_miss,N/A
2401.70,near_miss,N/A
2401.80,near_miss,N/A
2401.90,near_miss,N/A
2402.00,near_miss,N/A
2402.10,near_miss,N/A
2402.20,near_miss,N/A
2402.30,near_miss,N/A
2402.40,near_miss,N/A
2402.50,near_miss,N/A
2402.60,near_miss,N/A
2402.70,near_miss,N/A
2402.80,near_miss,N/A
2402.90,near_miss,N/A
2403.00,near_miss,N/A
2441.90,near_miss,N/A
2442.00,near_miss,N/A
2442.10,near_miss,N/A
2442.20,near_miss,N/A
2442.30,near_miss,N/A
2442.40,near_miss,N/A
2442.50,near_miss,N/A
2442.60,near_miss,N/A
2442.70,near_miss,N/A
2442.80,near_miss,N/A
2442.90,near_miss,N/A
2443.00,near_miss,N/A
2443.10,near_miss,N/A
2443.20,near_miss,N/A
2443.30,near_miss,N/A
2443.40,near_miss,N/A
2443.50,near_miss,N/A
2443.60,near_miss,N/A
2443.70,near_miss,N/A
2443.80,near_miss,N/A
2443.90,near_miss,N/A
2444.00,near_miss,N/A
2444.10,near_miss,N/A
2444.20,near_miss,N/A
2444.30,near_miss,N/A
2444.40,near_miss,N/A
2444.50,near_miss,N/A
2444.60,near_miss,N/A
2444.70,near_miss,N/A
2444.80,near_miss,N/A
2444.90,near_miss,N/A
2445.00,near_miss,N/A
2445.10,near_miss,N/A
2445.20,near_miss,N/A
2445.30,near_miss,N/A
2445.40,near_miss,N/A
2445.50,near_miss,N/A
2445.60,near_miss,N/A
2445.70,near_miss,N/A
2445.80,near_miss,N/A
2445.90,near_miss,N/A
2446.00,near_miss,N/A
2446.10,near_miss,N/A
2446.20,near_miss,N/A
2446.30,near_miss,N/A
2446.40,near_miss,N/A
2532.20,near_miss,N/A
2532.30,near_miss,N/A
2532.40,near_miss,N/A
2579.10,near_miss,N/A
2579.20,near_miss,N/A
2580.50,near_miss,N/A
2580.60,near_miss,N/A
2580.70,near_miss,N/A
2580.80,near_miss,N/A
2580.90,near_miss,N/A
2581.00,near_miss,N/A
2581.10,near_miss,N/A
2581.20,near_miss,N/A
2581.30,near_miss,N/A
2581.40,near_miss,N/A
2581.50,near_miss,N/A
2581.60,near_miss,N/A
2581.70,near_miss,N/A
2581.80,near_miss,N/A
2581.90,near_miss,N/A
2582.00,near_miss,N/A
2582.10,near_miss,N/A
2582.20,near_miss,N/A
2655.20,near_miss,N/A
2655.30,near_miss,N/A
2655.40,near_miss,N/A
2655.50,near_miss,N/A
2655.60,near_miss,N/A
2655.70,near_miss,N/A
2655.80,near_miss,N/A
2655.90,near_miss,N/A
2656.00,near_miss,N/A
2656.10,near_miss,N/A
2656.20,near_miss,N/A
2656.30,near_miss,N/A
2656.40,near_miss,N/A
2656.50,near_miss,N/A
2656.60,near_miss,N/A
2656.70,near_miss,N/A
2656.80,near_miss,N/A
2818.50,near_miss,N/A
2818.60,near_miss,N/A
2818.70,near_miss,N/A
2878.80,near_miss,N/A
2878.90,near_miss,N/A
2879.00,near_miss,N/A
2879.10,near_miss,N/A
2879.20,near_miss,N/A
2879.30,near_miss,N/A
2879.40,near_miss,N/A
2879.50,near_miss,N/A
2879.60,near_miss,N/A
2879.70,near_miss,N/A
2879.80,collision,1.0
2879.80,near_miss,N/A
2879.90,collision,1.0
2879.90,near_miss,N/A
2880.00,collision,1.0
2880.10,collision,1.0
2880.20,collision,1.0
2880.30,collision,1.0
2880.40,collision,1.0
2880.50,collision,1.0
2880.60,collision,1.0
2880.70,collision,1.0
2880.80,collision,1.0
2880.90,collision,1.0
2881.00,collision,1.0
2881.10,collision,1.0
2881.20,collision,1.0
2881.30,collision,1.0
2881.40,collision,1.0
2881.50,collision,1.0
2881.60,collision,1.0
2881.70,collision,1.0
2881.80,collision,1.0
2881.90,collision,1.0
2882.00,collision,1.0
2882.10,collision,1.0
2882.20,collision,1.0
2908.40,near_miss,N/A
2908.50,near_miss,N/A
2908.60,near_miss,N/A
2908.70,near_miss,N/A
2908.80,near_miss,N/A
2908.90,near_miss,N/A
2909.00,near_miss,N/A
2909.10,near_miss,N/A
2909.20,near_miss,N/A
2909.30,near_miss,N/A
2909.40,near_miss,N/A
2909.50,near_miss,N/A
2909.60,near_miss,N/A
2909.70,near_miss,N/A
2909.80,near_miss,N/A
2909.90,near_miss,N/A
2910.00,near_miss,N/A
2910.10,near_miss,N/A
2910.20,near_miss,N/A
2910.30,near_miss,N/A
2910.40,near_miss,N/A
2910.50,near_miss,N/A
2910.60,near_miss,N/A
2910.70,near_miss,N/A
2910.80,near_miss,N/A
2910.90,near_miss,N/A
2911.00,near_miss,N/A
2911.10,near_miss,N/A
2911.20,near_miss,N/A
2911.30,near_miss,N/A
2911.40,near_miss,N/A
2911.50,near_miss,N/A
2911.60,near_miss,N/A
2911.70,near_miss,N/A
2911.80,near_miss,N/A
2911.90,near_miss,N/A
2912.00,near_miss,N/A
2912.10,near_miss,N/A
2912.20,near_miss,N/A
2912.30,near_miss,N/A
2912.40,near_miss,N/A
2912.50,near_miss,N/A
2912.60,near_miss,N/A
2912.70,near_miss,N/A
2912.80,near_miss,N/A
2912.90,near_miss,N/A
2913.00,near_miss,N/A
2913.10,near_miss,N/A
2913.20,near_miss,N/A
3137.60,near_miss,N/A
3137.70,near_miss,N/A
3137.80,near_miss,N/A
3137.90,near_miss,N/A
3138.00,near_miss,N/A
3138.10,near_miss,N/A
3138.20,near_miss,N/A
3232.40,near_miss,N/A
3232.50,near_miss,N/A
3232.60,near_miss,N/A
3232.70,near_miss,N/A
3232.80,near_miss,N/A
3232.90,near_miss,N/A
3233.00,near_miss,N/A
